text,label
All the Surprise Songs Taylor Swift Has Performed On Her Reputation Stadium Tour B-Stage (So Far),0
'Teen Mom' Briana DeJesus Undergoes 'Mommy Makeover',0
MasterChef Junior on FOX,0
Video: Introducing Boy Brow From Glossier,0
"Tom Cruise’s ‘Top Gun: Maverick’ Pushed Back to 2020, ‘A Quiet Place’ Sequel Dated",0
BTS Opens Up About Their Hope to Spread Mental Health Awareness: Every Day Is Stressful for Our Generation,0
"A look inside the unique relationship of Oprah Winfrey and her partner of 32 years Stedman Graham, who's said she'd make a great president for years",0
Every Celebrity Who Attended the Royal Wedding,0
Cannes Film Festival: Kendall Jenner goes braless at Chopard party,0
Summer 2018: The Best Celebrity Vacation Spots,0
'Law & Order True Crime: The Menendez Murders' season premiere: The crispy wig of justice,0
Taylor Swift’s ‘Look What You Made Me Do’ Video Decoded – Rolling Stone,0
"Wonder Woman: Gal Gadot, Lynda Carter reunite on red carpet",0
Jeff Goldblum Gets Shirtless Statue Erected in London and Tourists Are Mesmerized,0
"Cardi B confirms she secretly married Offset in September, before they were 'engaged'",0
Body Beautiful: Ashley Graham Bares All to Tracee Ellis Ross,0
Kendall Jenner Is the Best Un-Dressed Celebrity at the Met Gala,0
Robert Pattinson Clarifies Alleged Bestiality Incident on Set of Good Time: ''I Feel Embarrassed'',0
Hot Mama! Pregnant Khloé Kardashian Strips Down and Gets in Bed with Tristan Thompson,0
Queen Wendy Williams Is Defending Her Bikini Body,0
Mehgan James: 'I did not fake' Rob Kardashian romance,0
TIDAL Sending Supplies To Puerto Rico Amid Hurricane Recovery Efforts,0
Colton Haynes and Jeff Leatham Post Loving Tributes on Wedding Anniversary 5 Months After Split,0
"Mandy Moore Says ‘This Is Us’ Is About To Get Really Dark, Warns Fans Of Heavy Episode Trilogy",0
"'El Señor De Los Cielos' Star, Fernanda Castillo, Suffers Family Deaths After Earthquake In Mexico",0
"Stars to Wear Anti-Gun-Violence Pin at Oscars, Sources Say",0
Why Mandy Moore’s Emotional This Is Us Eulogy Was Even Tougher to Film Than You Think,0
Becca Is an Independent Woman in New 'Bachelorette' Promo (VIDEO),0
Chris Cornell,0
"Telemundo’s “Todos Unidos"" Prime Time Special Adds The Support Of Jennifer Lopez, Chyno, Kate Del Castillo, Luis Fonsi, Rafael, Prince Royce, Alejandro Sanz, Roberto Tapia, Thalia And Daddy Yankee In",0
Kendra Wilkinson Posts Birthday Tribute to Hugh Hefner,0
J Balvin Lives the Moment With His Dream Girl in New 'Ahora' Video,0
Sarah Jessica Parker's 50 Most Memorable Looks Ever,0
"The Tonight Show Starring Jimmy Fallon : WRC : June 6, 2017 11:34pm-12:37am EDT : Free Borrow & Streaming : Internet Archive",0
A Comprehensive List of Royal Rules Broken by Meghan Markle and Prince Harry,0
Here's when all 79 new Christmas TV movies will air,0
"John Cena and Nikki Bella Disagreed Over Beloved Dog Winston, Who She Called Her 'Baby'",0
Kelly Clarkson Has Date Night With Husband During Carpool Karaoke,0
Oscars: 2018 Awards Ceremony to Start 30 Minutes Earlier,0
Travis Scott Pleads Guilty to Disorderly Conduct After Allegedly Inciting a Riot During Concert,0
Ariana Grande and Pete Davidson: a timeline of their relationship,0
Every Celebrity Who's Hosted the MTV Movie & TV Awards: Where Are They Now?,0
Angelina Jolie poses with cheetahs for glamorous photo shoot in Namibia,0
Color-Correcting Concealers: A Cheat Sheet,0
Priyanka Chopra Was Definitely Nick Jonas' Biggest Fan at His Concert Last Night,0
"E! NEWS EXCLUSIVE: La'Myia Good Panics Over Photoshoot With Eric Bellinger on The Platinum Life: ""I Gotta Get My S--t Together!""",0
Britney Spears Jokingly Compares the Hollywood Beauty Awards to the Oscars,0
Melissa Etheridge Busted for Possession of Marijuana at U.S.-Canada Border,0
Alicia Vikander Shares Details on Her Surprise Bachelorette Party: Friends ‘Kidnapped Me!',0
"You're the Worst Season 5 Release Date, Trailer, News, and More",0
Burt Reynolds and Sally Field's Love Story: A Look Back,0
The Bachelor Finale: Arie Proposes to Becca Then Dumps Her for Lauren,0
Kendra Wilkinson Believes ‘Sex Makes Everything Better’ In Marriage,0
Camila Cabello Shares a Sneak Peek at 'Never Be The Same Tour' Merch!,0
Taylor Swift Treats Fans to Behind-the-Scenes 'End Game' Video With Ed Sheeran,0
"Jimmy Fallon, The Rock Make a Man Cry While Photobombing Fans",0
Chris Hemsworth Will Get Your Heart Racing With His Shirtless Workout Routine,0
"Jennifer Hudson & Fiancé David Otunga Split, Singer Receives Protective Order Against Partner of 10 Years",0
Matthew Morrison,0
Charles Brewer — Asiah Collins' Friend Blanca Starts Some Drama...,0
Steve Harvey,0
Orlando Bloom's Son Has Cutest Reaction To Seeing Pirates Of The Caribbean For First Time,0
"Spike TV’s Twitter account goes 'rogue,' profanely mocking channel",0
"13 Male Models You Need to Follow, Celebrity Offspring Included",0
"'Star Wars 9': Sorry Trolls, Kelly Marie Tran Is Coming Back",0
Katy Perry gushes over Orlando Bloom in flirty video where she asks him to show his 'trunk',0
Botched patient gets her husband to help duct tape her boobs,0
Kim Kardashian tells Kourtney and pregnant Khloe 'you look like f***ing clowns' in KUWTK,0
Anna Faris reveals how she co-parents with Chris Pratt,0
Cara Delevingne Swears By This $4 Eyebrow Product,0
Steve Harvey 'skipped his own staff wrap-up party',0
9 Summer TV Winners and Losers: From ‘Game of Thrones’ to Megyn Kelly,0
Cardi B hides figure in voluminous frilly dress amid pregnancy rumours ahead of SNL debut,0
Maluma's girlfriend Natalia Barulich shares romantic Christmas photo,0
Sofia Carson Adds Disney Magic to the Holidays and Shares Her Highlights From 2017,0
"'RelationShep' recap: When Shep Rose kisses, the women tell",0
Justin Bieber and Selena Gomez Kick Off the New Year with a Sweaty Pilates Session,0
Bachelor in Paradise Cast: See Who's Looking for Love on Season 5,0
Makeover Monday: How to Get Legs Worthy of a Sky-High Slit Red-Carpet Gown,0
Kate Upton Got Knocked Over By a Huge Wave During Her 'Sports Illustrated' Swimsuit Issue Shoot,0
Where’s pregnant Kylie Jenner? Fans outraged she’s not on Kardashian Christmas card,0
'Fixer Upper's' Chip Gaines shaves head for St. Jude Children's Hospital,0
Antonio Sabato Jr Net Worth,0
Mandy Moore marries Taylor Goldsmith in 'intimate backyard ceremony',0
First reviews of Marvel's Black Panther.,0
Andy Cohen Knows Exactly How to Push Vicki Gunvalson's Buttons When It Comes to Brooks,0
Aidy Bryant,0
Sanaa Lathan Shaved Her Head For 'Nappily Ever After' & It Let Her Embrace Her Natural Hair Like Never Before,0
Charrisse Jackson Jordan Net Worth,0
Ariana Grande's manager Scooter Braun pays tribute to Manchester victims,0
Donald Glover Compares Himself To The “Modern Day Tupac”,0
Jenna Bush Hager Writes Moving Tribute to Grandmother Barbara Bush,0
'The 100' Sneak Peek: Octavia Takes Bellamy Hostage (Video),0
Mindy Kaling reveals she worked out until the morning she gave birth,0
Inside Taylor Swift’s Sexual Assault Trial: What’s Really Going on Behind Closed Doors,0
"Catherine Zeta Jones, 48, & Michael Douglas Send Handsome Look-Alike Son, 17, Off To Prom",0
Jenna Fischer Wears a Bath Towel on Jimmy Kimmel Live After Dress Zipper Breaks,0
Obama campaign radio ad,0
Rihanna Continues Her Reign as Pope of the Met Gala Red Carpet,0
Gal Gadot Clears Up Rumors About ‘Wonder Woman 2’ & Brett Ratner,0
"Table of Known Nuclear Tests Worldwide, 1945-1996",0
Florida Georgia Line Announces Las Vegas Residency Dates,0
“Put Palin’s WolfKilling Record on Television”,0
Kristen Bell Gets Candid About Her and Dax Shepard's ''Choreographed'' Parenting Style — Steemit,0
Ariana Grande Gets Tattoo Remembering Pete Davidson's Dad,0
Keri Russell,0
CFDA Fashion Awards 2018 Winners: The Complete List,0
Project Runway (season 16),0
Meet the Duke and Duchess of Sussex: What Prince Harry and Meghan Markle's New Royal Titles Mean,0
Harry Styles honors bombing victims at Manchester show,0
Olivia Munn to Host Critics’ Choice Awards 2018,0
Beyonce’s Dad Mathew Knowles Confirms Twins’ Birth,0
Bill Cosby found guilty of sexual assault in retrial,0
Grammy Award records,0
Josh Lucas reveals he and ex have been 'bird-nest' co-parenting,0
'Honey Boo Boo' House Hits The Market ... For Double,0
Niall Horan to Perform With Maren Morris at CMA Awards on Nov. 8,0
Game of Thrones fans freaked out after Jon Snow and Daenerys Targaryen’s first meeting in the latest episode,0
Khloé Kardashian Admits She Thinks About Getting a Nose Job 'Every Day',0
‘Big Brother’: CBS Responds To “Inappropriate Behavior & Offensive Comments” By Cast Members,0
Eric Dane Responds to Rebecca Gayheart's Divorce Filing,0
Cute : Kids' Halloween Costumes : Target,0
Get a First Look at Paul McCartney in Pirates of the Caribbean: Dead Men Tell No Tales,0
Ashley Wagner on ‘furious’ reaction to missing Olympics: No regrets,0
'Chicago Fire' Star DuShon Monique Brown's Cause of Death Revealed,0
Amal Clooney Threw George a Surprise Birthday Party—and There’s a Photo,0
"The Hills' Jason Wahler, Wife Ashley Slack Welcome Baby Girl",0
Nicole Williams weds Larry English in Laguna Beach,0
Khloe Kardashian Reveals the Body Part She Wants Her Daughter to Inherit,0
Tom Schwartz and Katie Maloney-Schwartz Address Divorce Rumors,0
Nikki Bella Cracks a Joke About John Cena Split on TV — Audience Groans,0
Josh Charles and Wife Sophie Flack Are Expecting Baby No. 2,0
Olivia Newton-John gives update 3 months after cancer relapse,0
Dove Cameron's Boyfriend Thomas Doherty Wears Jacket Bearing Her Face - Parker XL,0
Watch Pete Davidson Blush as He Discusses Engagement to Ariana Grande on The Tonight Show,0
"Ed Sheeran releases ""Galway Girl"" video featuring Saoirse Ronan",0
Why Hannah Gadsby’s Netflix special ‘Nanette’ is so remarkable,0
Cardi B is engaged! Watch her adorable reaction to rapper Offset's onstage proposal,0
Kourtney Kardashian’s Go-To Moisturizer Is Sold Every 15 Seconds,0
Tessa Thompson opens up about her sexuality: 'I’m attracted to men and also to women',0
"""Revengers"" Assemble in Funny, Action-Packed Thor: Ragnarok Promo",0
Emily Blunt joins Disney's 'Jungle Cruise' where she'll drink tequila with The Rock,0
Melania Trump and Kate Middleton are style TWINS - but who is the real queen of fashion?,0
Gary Clark Jr. and Nicole Trunfio Welcome Daughter Gia Leblane,0
Kendra Wilkinson Takes a Snow Day With Son Amid Split Speculation,0
"Jon Gosselin Is ""Relentlessly Fighting for His Kids'' After Multiple Confrontations With Kate Gosselin, Lawyer Says",0
Is There Such a Thing as Over-Conditioning Hair?,0
LuAnn de Lesseps Net Worth,0
Darren Criss Stood Up for Gender Equality on the Golden Globes 2018 Red Carpet,0
Ed Sheeran is honoured with an MBE at Buckingham Palace,0
What It's Really Like to Be Cast on Fixer Upper,0
"How Anthony Bourdain's Raw, Unsparing Honesty Made His Demons Part of His Appeal",0
Grammys 2018: why people are wearing white roses to the ceremony,0
More 'Jersey Shore'? 'MTV Floribama Shore' set for debut,0
Jessica Chastain's fashion executive husband has his own brand of fizz — and he wants to make it the Belvedere of the prosecco world,0
The 2018 Met Gala's Best Dressed Couple Is… on People’s Choice Awards,0
Tiffany Haddish Makes History On ‘Saturday Night Live’ As First Black Female Comic To Host,0
Wilmer Valderrama spotted visiting ex Demi Lovato in hospital in LA,0
"Bella Thorne 2018 News, Instagram, Movies and Boyfriend Updates",0
Southern Charm! See the Gorgeous Photos from Thomas Rhett and Lauren Akins' Adorable Family Maternity Shoot,0
Video emerges of George Clooney scooter accident in Italy; actor released from hospital,0
Inside Rachel Lindsay's Controversial Bachelorette Finale: Did She Make the Right Choice?,0
Jason Momoa and Emilia Clarke have adorable Game of Thrones reunion,0
Martha Stewart Appears to Give Donald Trump the Middle Finger,0
Tamra Judge Claps Back at Those Eddie Judge Gay Rumors,0
911 (Law & Order: Special Victims Unit),0
Elsa Pataky,0
Kris Jenner Grills Scott Disick About Dating Sofia Richie (VIDEO),0
'Jersey Shore' Star Ronnie Ortiz-Magro and Girlfriend Welcome Baby Girl,0
Amy Schumer's National Bikini Day 'Gram Is Everything,0
JENNIFER LOPEZ TALKS ALEX RODRIGUEZ ENGAGEMENT RUMORS AFTER “EL ANILLO” STIRS SPECULATION—(7 MINUTES READ).,0
Charlotte Church Secretly Marries Johnny Powell 3 Months After Miscarriage: See the Wedding Photo,0
WATCH: Usher and James Corden Shine Up Hollywood Star in ‘Carpool Karaoke’ Session,0
"Leonardo DiCaprio, Brad Pitt Airbrushed, Studio Mistakenly Provides Proof",0
‘This Is Us': Chrissy Metz Says Kate’s Pregnancy Leads to Twist You Haven’t Seen on Network TV,0
Fox Apologizes After Robbie Williams Flips Off Camera During World Cup Opening Ceremony,0
GTL No More?! Jersey Shore Family Vacation’s New Catchphrases Revealed.,0
[Video] Justin Timberlake Announces Opening Act For Man Of The Woods Tour – Z103.5,0
GLAAD Media Awards 2018: Complete List of Nominations,0
Financial Rescue Nears GDP as Pledges Top 128 Trillion by Mark Pittman and Bob Ivry,0
2017 MTV Movie & TV Awards Winners: See The Full List,0
"Meet Carmella, the ""Moonwalking, Trash-Talking"" New Total Divas Star",0
Brie Bella Says WWE Comeback Taking Longer Than She Expected,0
"Kanye Cookies, Magic Tricks & KarJenners: Inside Kanye West's Elaborate 41st Birthday Celebration",0
Abby Lee Miller Undergoes 'Emergency Surgery' amid Battle with Cancer,0
Rose McGowan on Asia Argento Accusation: ‘My Heart Is Broken’,0
"The Most Villainous Moments From the ‘Vanderpump Rules’ Season 7 Premiere, Ranked",0
Hannah Montana's Jason Earles Marries Katie Drysen,0
50 Cent’s Not Happy $4.2 Million Offer for His Mansion: Watch,0
'The Client List' Canceled After 2 Seasons,0
Sweet Valley High's Brittany Daniel Marries Adam Touni,0
"Kelly Clarkson Fangirls Over Khalid, Lorde Flashes Her Flask & More OMG Moments From the 2018 Grammys",0
"Carrie Underwood 'may or may not have cried' after getting pulled over for speeding, and we can honestly relate",0
Ryan Phillippe hospitalized with leg injury: 'I'm going to be ok',0
‘Amityville: The Awakening’ Grosses Miniscule $742 in 10 Locations – Variety,0
Katy Perry Proves She's the Best Surprise Wedding Guest by Starting Epic Dance Party,0
Deontay Wilder girlfriend: Who is Telli Swift? What is Deontay Wilder’s net worth?,0
Chyna death: Decision that caused downfall of WWE star,0
'Dancing with the Stars' Spoilers 2018: Who Went Home Week 6?,0
Check Out Why The Weeknd Wants To Keep An Air Of Mystery About His Personal Life,0
"Justin Trudeau, Prince William and Prince Harry Join Forces to Honor Canadian Troops",0
"Earmark reform? 2009 spending bill contains 9,000 of them",0
Paris Jackson Channels Marilyn Monroe As Vanity Fair’s ‘It Girl’,0
Staci Felker Stays Positive After Evan And Miranda Split,0
Dan Conner,0
Amal Clooney's mother Baria shops after baby news,0
All the Times Beyonce and Jay-Z Looked Crazy in Love at the Grammys,0
"Serena Williams wins 1st official match since her return to tennis, following birth of her daughter",0
Puppy love -- it's better than you think,0
Teen Mom: David Eason Under Fire for Alleged Homophobic Tweets,0
Jhené Aiko Shoots Down Big Sean Cheating Rumors,0
Arie Luyendyk Jr. and Lauren Burnham Australia Photos,0
Ranking every season of The Bachelorette,0
Harry Styles' stepfather Robin Twist dies aged 57 after 'long cancer battle',0
"I'd Like to Thank Tracee Ellis Ross for Redefining ""Celebrity""",0
"Taylor Swift, Joe Alwyn Kiss and Dance Together at Jingle Bell Ball",0
Katy Perry Got Racy Onstage During BBC Radio 1’s Big Weekend 2017 Televised Music Festival,0
Here's Our First Look at Tom Hardy as Eddie Brock in Venom,0
Maybe It's Time to Get Yourself an Accountability Coach?,0
"Matt Lauer and Wife Are Seen Without Wedding Rings, Her Dad Says She Plans a Divorce",0
